fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,144,-56.26298567099879,9.586140706543777,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,145,-59.818326235630956,1.566086409729337,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
1,146,-55.92149215066141,9.53794451623256,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,147,-56.26298567099879,9.586140706543777,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,148,-59.818326235630956,1.566086409729337,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,149,-54.20104324809214,8.834072653605944,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,150,-56.26298567099879,9.586140706543777,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,151,-59.818326235630956,1.566086409729337,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,152,-51.186414140694595,7.326371161714821,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,153,-56.26298567099879,9.586140706543777,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
1,154,-59.818326235630956,1.566086409729337,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.9, 'reg__model': 'lasso'}"
1,155,-52.326782395339436,5.404413697084504,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.9, 'reg__model': 'elasticnet'}"
1,156,-56.26298567099879,9.586140706543777,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.95, 'reg__model': 'ridge'}"
1,157,-59.818326235630956,1.566086409729337,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.95, 'reg__model': 'lasso'}"
1,158,-54.07917102189025,3.8348411434574423,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.95, 'reg__model': 'elasticnet'}"
1,159,-56.26298567099879,9.586140706543777,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.99, 'reg__model': 'ridge'}"
1,160,-59.818326235630956,1.566086409729337,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.99, 'reg__model': 'lasso'}"
1,161,-58.13473345396221,2.3296396694856334,False,"{'reg__alpha': 0.0013894954943731374, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
1,162,-56.2629453352822,9.585996364753544,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,163,-56.695137361776695,0.9271530147385292,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
1,164,-56.13271990975102,9.451417112920272,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,165,-56.2629453352822,9.585996364753544,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,166,-56.695137361776695,0.9271530147385292,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,167,-54.58788688760048,9.134749569954614,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,168,-56.2629453352822,9.585996364753544,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,169,-56.695137361776695,0.9271530147385292,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,170,-51.537509858359996,7.5399555658287625,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,171,-56.2629453352822,9.585996364753544,False,"{'reg__alpha': 0.0019306977288832496, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
